"NET_INCOME","OP_PROFIT_LOSS","OP_REVENUES","PAX_SERVICE","AIRCFT_SERVICES","PROMOTION_SALES","OP_EXPENSES","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","REGION","YEAR","QUARTER",
-273407.72,18716.47,191440.74,3980.62,7450.72,1469.25,172724.27,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.","D",2010,2,
-269641.00,-260511.00,1632291.00,128506.00,279872.00,143177.00,1892802.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2004,1,
-269074.00,-184523.00,3404282.00,293843.00,558511.00,270285.00,3588805.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2005,3,
-267539.00,-352369.00,747570.00,,237190.00,33342.00,1099939.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2013,2,
-267467.00,-17122.00,876.00,19.00,1524.00,420.00,17998.00,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.","D",2001,4,
-267456.00,-202698.00,1903706.00,145178.00,311880.00,136507.00,2106404.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2009,3,
-264894.00,-231833.00,782510.00,55879.00,98416.00,46292.00,1014343.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2009,1,
-263849.10,-156223.37,1237983.68,134644.48,253606.02,74281.01,1394207.05,20409,"B6","JetBlue Airways","B6","JetBlue Airways","D",2020,1,
-259856.00,1084.00,2593694.00,228229.00,461264.00,233478.00,2592610.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2003,3,
-258969.00,-134184.00,2436919.00,149433.00,367954.00,138355.00,2571103.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2009,1,
-258822.00,-273177.00,1122377.00,,179522.00,27583.00,1395554.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2018,3,
-258760.00,-205989.00,875293.00,84351.00,105419.00,40973.00,1081282.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2008,3,
-258657.00,-229407.00,1696683.00,134524.00,290771.00,136218.00,1926090.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2004,3,
-258245.00,27230.00,630159.00,55446.00,92153.00,52111.00,602929.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2004,2,
-258154.00,-223383.00,1229283.00,92438.00,193295.00,83733.00,1452666.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2011,1,
-258086.00,-199519.00,663390.00,65130.00,122894.00,79908.00,862909.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","P",2008,4,
-257172.00,276525.00,1654761.00,112856.00,166666.00,89059.00,1378236.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",2013,4,
-256979.00,-170898.00,5022297.00,258113.00,684387.00,160036.00,5193196.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2013,1,
-256478.71,-82227.92,438388.95,36927.96,90224.63,47307.45,520616.87,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.","D",2002,1,
-255776.00,-267420.00,1303911.00,129499.00,276476.00,156214.00,1571331.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2002,2,
-255594.00,-406802.00,423532.00,58471.00,108519.00,61976.00,830334.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",1996,1,
-255237.00,-147512.00,630214.00,128025.00,94218.00,67426.00,777726.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2002,4,
-255204.00,-208630.00,2040004.00,137933.00,313910.00,140084.00,2248634.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2006,4,
-254591.00,29025.00,879367.00,85643.00,85710.00,42452.00,850342.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2013,4,
-253339.00,-214905.00,2005090.00,141380.00,322162.00,145453.00,2219995.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2007,1,
-253002.00,-642735.00,411813.00,73073.00,121235.00,33874.00,1054548.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","D",2020,2,
-252792.00,-262356.00,2363699.00,283570.00,499269.00,300896.00,2626055.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2002,1,
-251573.00,-158359.00,1869792.00,114783.00,232308.00,113905.00,2028151.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2012,2,
-251383.00,-80411.00,654678.00,72041.00,68866.00,36593.00,735089.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2012,1,
-251382.00,-191026.00,1378876.00,86399.00,233855.00,130298.00,1569902.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2005,1,
-250985.00,-162454.00,2413272.00,279213.00,465550.00,254886.00,2575726.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2002,3,
-248943.27,-108148.62,1214966.73,187519.87,189588.68,77148.41,1323115.35,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2020,1,
-247280.00,-206081.00,1444279.00,105123.00,260362.00,135086.00,1650360.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2004,3,
-247223.00,-503503.00,2087890.00,,252475.00,47005.00,2591393.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2019,1,
-246456.00,-228446.00,1134707.00,,163160.00,24326.00,1363153.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2018,1,
-245186.00,-311974.00,2389766.00,147281.00,324312.00,162670.00,2701740.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2008,2,
-240785.00,-91098.00,213383.00,634.00,34176.00,12710.00,304481.00,20107,"FX","Federal Express Corporation","FM","Federal Express Corporation","A",1992,1,
-240534.00,-366978.00,2418529.00,300481.00,527748.00,269483.00,2785507.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2002,2,
-240523.00,-160386.00,3001644.00,243340.00,541319.00,200012.00,3162030.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2009,2,
-238927.53,-238927.53,99841.37,26325.32,34735.84,5351.31,338768.89,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2020,2,
-237685.00,-76123.00,804953.00,92477.00,75848.00,42589.00,881076.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2008,4,
-237358.00,-206440.00,1655143.00,154970.00,317832.00,148500.00,1861583.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2002,2,
-236507.00,-219532.00,812234.00,93052.00,95409.00,216422.00,1031766.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2008,4,
-235756.00,-145317.00,3196489.00,316952.00,588620.00,278735.00,3341806.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2004,2,
-234599.00,-350184.00,736999.00,,258841.00,34266.00,1087182.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2013,1,
-234058.00,-329740.00,1928059.00,,220650.00,28746.00,2257799.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2016,3,
-232373.00,-121988.00,577205.00,108957.00,82489.00,63471.00,699193.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2003,1,
-230136.00,13014.00,283082.00,13292.00,44683.00,718.00,270068.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2006,4,
-229686.00,-228386.00,1133763.00,,190561.00,28909.00,1362149.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2019,3,
-228442.00,-174723.00,1452270.00,152485.00,403995.00,151048.00,1626993.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","D",2003,1,
-228365.00,-127697.00,1560270.00,174938.00,375652.00,275794.00,1687967.00,20355,"US","US Airways Inc.","US","USAir","D",1993,3,
-226127.00,-141455.00,2440755.00,282955.00,489235.00,222416.00,2582210.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2002,4,
-225570.00,-327985.00,708193.00,,228620.00,40165.00,1036178.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2013,3,
-225093.00,-288207.00,6620861.00,433243.00,891348.00,410973.00,6909068.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2014,4,
-223297.00,-141729.00,3043356.00,307169.00,531344.00,261575.00,3185085.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2005,1,
-223121.00,-229041.00,620970.00,40633.00,83599.00,38545.00,850011.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","L",2014,4,
-222766.00,-38442.00,2711957.00,153295.00,362914.00,149147.00,2750399.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2009,4,
-222322.00,-122997.00,445578.00,94723.00,96760.00,46011.00,568575.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2002,4,
-222311.00,-69598.00,648320.00,65236.00,120852.00,66911.00,717918.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","P",2006,2,
-221564.00,-284119.00,1200553.00,130305.00,285497.00,163128.00,1484672.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2002,1,
-221251.00,-161661.00,1760229.00,135725.00,276363.00,146696.00,1921890.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2004,2,
-221199.00,-248459.00,1495024.00,147570.00,396164.00,154964.00,1743483.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","D",2002,4,
-219811.00,-47526.00,3496568.00,241171.00,473603.00,216678.00,3544094.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2013,1,
-219246.00,-145424.00,1955222.00,131144.00,300425.00,146099.00,2100646.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2006,1,
-218476.00,-326718.00,754397.00,,249134.00,33692.00,1081115.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2012,4,
-218307.00,-236392.00,1028776.00,,184626.00,27959.00,1265168.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2020,1,
-217752.00,-177991.00,789592.00,90692.00,91500.00,43575.00,967583.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2011,4,
-217010.00,-559385.00,2094835.00,,260447.00,44657.00,2654220.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2018,4,
-216733.00,-142603.00,1415890.00,87603.00,247009.00,114932.00,1558493.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2004,4,
-216637.00,-238738.00,1901976.00,131780.00,291804.00,132475.00,2140714.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2005,4,
-215980.00,-319223.00,711761.00,,229607.00,31499.00,1030984.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2012,3,
-215616.48,-209173.14,720827.87,74988.13,138581.41,99241.17,930001.01,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.","D",1999,4,
-215383.00,-95535.00,677982.00,77983.00,85093.00,33497.00,773517.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2008,4,
-213935.00,198532.00,1579404.00,112675.00,170795.00,92090.00,1380872.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",2012,1,
-212616.00,-106889.00,564995.00,39189.00,80441.00,47507.00,671884.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2005,4,
-211613.00,-321914.00,757983.00,,258665.00,45302.00,1079898.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2013,4,
-209891.00,-283429.00,1496243.00,170114.00,317162.00,254603.00,1779672.00,20355,"US","US Airways Inc.","US","USAir","D",1990,4,
-208813.00,63518.00,600409.00,70713.00,78633.00,40442.00,536891.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2005,3,
-205106.48,-251094.56,392096.40,10812.34,45779.31,7083.26,643190.96,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.","I",2019,4,
-204829.00,-248027.00,710888.00,,233824.00,29646.00,958915.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2015,2,
-204180.00,-220877.00,3492653.00,274785.00,565790.00,227570.00,3713530.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2007,4,
-203939.00,-180801.00,1218166.00,129538.00,278420.00,131733.00,1398967.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2002,3,
-203635.00,-175726.00,2938370.00,274253.00,458151.00,247443.00,3114096.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2003,3,
-202813.00,-150311.00,2315730.00,145944.00,352575.00,125685.00,2466041.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2011,4,
-202653.00,-366906.00,699884.00,132201.00,91730.00,89612.00,1066790.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2001,3,
-200624.00,-165226.00,1880103.00,137062.00,286146.00,135972.00,2045329.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2005,3,
-199974.00,-259960.00,749190.00,,118499.00,23803.00,1009150.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2013,2,
-197847.06,-24730.66,556787.45,57510.38,105083.15,90914.37,581518.11,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.","D",1993,1,
-197453.00,-174412.00,1142608.00,94793.00,155879.00,71743.00,1317020.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",2008,2,
-197391.00,-114779.00,1941271.00,168159.00,354476.00,252385.00,2056050.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2000,1,
-196804.28,-80280.43,95252.19,0.00,20919.65,505.20,175532.61,19917,"5X","United Parcel Service","5X","United Parcel Service","A",2014,4,
-196074.00,-269167.00,2952395.00,302272.00,520009.00,431102.00,3221562.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2001,1,
-195497.00,-41423.00,3011034.00,151144.00,359764.00,190551.00,3052457.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2010,4,
-194868.00,-167434.00,998269.00,122869.00,126645.00,75230.00,1165703.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2011,2,
-194380.00,-290377.00,753480.00,,128907.00,29179.00,1043857.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2012,4,
-193550.00,-236419.00,1552013.00,155549.00,237113.00,81717.00,1788433.00,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.","D",2020,1,
-192931.00,-162469.00,2678935.00,274867.00,517464.00,451004.00,2841404.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",1995,4,
-192834.00,-221931.00,1900212.00,141267.00,376357.00,209030.00,2122143.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","D",2004,4,
-192738.00,34220.00,3795859.00,244222.00,477944.00,206340.00,3761639.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",2012,2,
-192280.00,-293040.00,798502.00,,269543.00,37540.00,1091542.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2014,3,
-190742.00,-222916.00,467078.00,63927.00,120972.00,73113.00,689994.00,20384,"PA (1)","Pan American World Airways (1)","PA","Pan American World Airways","A",1990,4,
-189885.00,-138239.00,1035994.00,63598.00,128715.00,63111.00,1174233.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","P",2012,2,
-188569.00,-87831.00,2365694.00,146774.00,307706.00,143717.00,2453525.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2011,2,
-188135.00,-248129.00,2466639.00,328031.00,492014.00,323176.00,2714768.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2001,3,
-187761.00,137692.00,5760749.00,382011.00,819955.00,377790.00,5623057.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",2012,4,
-187111.00,-253559.00,1152681.00,,186127.00,29655.00,1406240.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","P",2018,4,
-186380.00,-91182.00,2172329.00,142829.00,392535.00,174834.00,2263511.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","D",2005,2,
-185177.00,-165165.00,992332.00,106190.00,102525.00,59904.00,1157497.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","A",2008,2,
-184481.00,-270460.00,777770.00,,220964.00,36102.00,1048230.00,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation","A",2014,2,
-184125.00,-157626.00,1428454.00,99335.00,267090.00,134496.00,1586080.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2004,1,
-183416.00,-149251.00,1586732.00,171573.00,322821.00,290987.00,1735983.00,20355,"US","US Airways Inc.","US","USAir","D",1994,3,
-182808.95,-14741.68,88503.67,,18888.61,2890.27,103245.35,20190,"9S","Southern Air Inc.","9S","Southern Air Inc.","I",2008,4,
-182355.00,-274302.00,1870455.00,214196.00,363975.00,378572.00,2144757.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","D",1990,4,
-181876.00,3708.00,747717.00,105238.00,86660.00,73269.00,744009.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2005,1,
-180837.00,-156492.00,1054324.00,75300.00,128080.00,64303.00,1210816.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2009,2,
-180561.00,-268355.00,1873821.00,142773.00,302797.00,140196.00,2142176.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2009,4,
-180472.03,-148940.00,2405296.00,120695.00,351627.00,113166.00,2554235.00,20355,"US","US Airways Inc.","US","US Airways Inc.","D",2008,1,
-180248.00,-540835.00,1992806.00,274074.00,508598.00,280611.00,2533641.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","D",2001,4,
-180103.00,19756.00,281398.00,10838.00,42673.00,694.00,261642.00,20417,"OH (1)","Comair Inc.","OH","Comair Inc.","D",2007,2,
-179730.00,-151905.00,824026.00,63142.00,120421.00,80794.00,975931.00,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.","P",2008,3,
-179163.18,-179163.18,50526.19,19175.05,25611.43,3887.15,229689.37,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",2020,2,
-178906.00,-43198.00,610460.00,91395.00,125878.00,77480.00,653658.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","L",2002,1,
-178832.00,-155525.00,2276423.00,147019.00,333513.00,151425.00,2431948.00,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.","D",2007,3,
-178003.00,-198438.00,2307613.00,247414.00,405500.00,413141.00,2506051.00,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.","D",1990,4,
-177301.00,-97120.00,1848142.00,119697.00,242052.00,121037.00,1945262.00,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.","A",2011,2,
-177239.02,-85764.05,879872.53,98398.36,186907.12,55869.39,965636.58,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","L",2020,1,
-176379.00,-305449.00,593711.00,113737.00,93160.00,73786.00,899160.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","A",2001,3,
-175690.00,-119424.00,1552739.00,163378.00,333438.00,298627.00,1672163.00,20355,"US","US Airways Inc.","US","USAir","D",1994,1,
-174664.00,-127467.00,376558.00,71812.00,70155.00,48331.00,504025.00,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.","P",2003,2,
